"date_from","date_to","t","price","step_backward","nbre_generation","t_until_critical_point","days_before_critical_time","m","omega","tc","A","B","C1","C2"
"2003-03-12","2010-05-28","2010.408","1089.41","-156","100","1.16027032749548","423","0.100000628574129","5.00000210820839","2011.5682703275","5.74224158652589","1.16832202930707","0.121795207189066","0.135192567408828"
"2003-03-12","2010-05-27","2010.406","1103.06","-157","100","1.16582699562764","425","0.100003938109064","5.00002512593902","2011.57182699563","5.74876363336815","1.16256914483933","0.121061992167594","0.135824405082451"
"2003-03-12","2010-05-26","2010.403","1067.95","-158","100","1.17280917680409","428","0.100000090597245","5.00000045972005","2011.5758091768","5.75547416848158","1.15663877547181","0.12023817485965","0.136516534206171"
"2003-03-12","2010-05-25","2010.4","1074.03","-159","100","1.17982579846512","430","0.100000975850695","5.00000187056278","2011.57982579847","5.76315731209649","1.14987754416775","0.119403834042384","0.13722890889586"
"2003-03-12","2010-05-24","2010.397","1073.65","-160","100","1.18638108642995","433","0.100000043104545","5.00000031814605","2011.58338108643","5.77030454804228","1.14360327788432","0.118662619224111","0.137864274983682"
"2003-03-12","2010-05-21","2010.389","1087.69","-163","100","1.19760573574194","437","0.100001639834385","5.00000035248808","2011.58660573574","5.77723363799566","1.13753074783399","0.117987191444758","0.138446765432059"
"2003-03-12","2010-05-20","2010.386","1071.59","-164","100","1.20310816281153","439","0.100000883739932","5.00000787397931","2011.58910816281","5.78311773074696","1.13239382596397","0.117459724165083","0.138911472099681"
"2003-03-12","2010-05-19","2010.383","1115.05","-165","100","1.2085901277087","441","0.100002249540944","5.00000959470715","2011.59159012771","5.78944796918867","1.12687715740969","0.116935733590579","0.139379935903883"
"2003-03-12","2010-05-18","2010.381","1120.8","-166","100","1.21221851461951","442","0.100010037028783","5.00003080362122","2011.59321851462","5.79397144059138","1.1229327061421","0.116586210179748","0.139695164811913"
"2003-03-12","2010-05-17","2010.378","1136.94","-167","100","1.21676065551674","444","0.1000002097412","5.00000050444862","2011.59476065552","5.79814278144568","1.11932221485335","0.116264938460187","0.139990907621337"
"2003-03-12","2010-05-14","2010.369","1135.68","-170","100","1.22702655743933","447","0.100003133776694","5.00000806538544","2011.59602655744","5.80180801575209","1.11613523131322","0.115992390184198","0.140239603390591"
"2003-03-12","2010-05-13","2010.367","1157.44","-171","100","1.22983411929977","448","0.100002804181697","5.00000167285567","2011.5968341193","5.80498956725391","1.11339336588712","0.115821778060696","0.140415756227774"
"2003-03-12","2010-05-12","2010.364","1171.67","-172","100","1.23357295340452","450","0.100000674840535","5.00000338871507","2011.5975729534","5.80760910270615","1.11113412554123","0.115662615628044","0.14057349194306"
"2003-03-12","2010-05-11","2010.361","1155.79","-173","100","1.23707542194006","451","0.100000891381041","5.00000070181009","2011.59807542194","5.80969942011286","1.10933350460303","0.115554848043918","0.14068617728299"
"2003-03-12","2010-05-10","2010.358","1159.73","-174","100","1.24042416133375","452","0.100016067813936","5.00002051358645","2011.59842416133","5.81213598052847","1.1072242924027","0.115475246343712","0.140782404817512"
